url,name,brand,price,year,origin,transmission,body_type,engine,drive,mileage_km,seats,doors,exterior_color,interior_color,condition
https://bonbanh.com/xe-toyota-hiace-van-2.5-2010-6282921,Toyota Hiace Van,Toyota,266 Triệu,2010,Lắp ráp trong nước,Số tay,Van/Minivan,Dầu 2.5 L,RFD - Dẫn động cầu sau,245700,3,5,Xanh,Ghi,Xe đã dùng
https://bonbanh.com/xe-mazda-cx5-2.5-at-awd-2016-6437369,Mazda CX5,Mazda,465 Triệu,2016,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.5 L,AWD - 4 bánh toàn thời gian,95000,5,5,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-toyota-hiace-van-2.5-2010-6282921,Toyota Hiace Van,Toyota,266 Triệu,2010,Lắp ráp trong nước,Số tay,Van/Minivan,Dầu 2.5 L,RFD - Dẫn động cầu sau,245700,3,5,Xanh,Ghi,Xe đã dùng
https://bonbanh.com/xe-mazda-cx5-2.5-at-awd-2016-6437369,Mazda CX5,Mazda,465 Triệu,2016,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.5 L,AWD - 4 bánh toàn thời gian,95000,5,5,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-ford-ranger-wildtrak-3.2l-4x4-at-2017-6444930,Ford Ranger Wildtrak,Ford,545 Triệu,2017,Nhập khẩu,Số tự động,Bán tải / Pickup,Dầu 3.2 L,4WD - Dẫn động 4 bánh,100000,5,4,Trắng,Nhiều màu,Xe đã dùng
https://bonbanh.com/xe-toyota-prado-txl-2.7l-2015-6388871,Toyota Prado TXL,Toyota,1 Tỷ 180 Triệu,2015,Nhập khẩu,Số tự động,SUV,Xăng 2.7 L,4WD - Dẫn động 4 bánh,150000,7,5,Vàng,Kem,Xe đã dùng
https://bonbanh.com/xe-toyota-prado-vx-2.7l-2021-6484513,Toyota Prado VX,Toyota,2 Tỷ 450 Triệu,2021,Nhập khẩu,Số tự động,SUV,Xăng 2.7 L,4WD - Dẫn động 4 bánh,0,7,5,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-toyota-innova-v-2009-6444945,Toyota Innova V,Toyota,239 Triệu,2009,Lắp ráp trong nước,Số tự động,Crossover,Xăng 2.0 L,RFD - Dẫn động cầu sau,0,8,5,Bạc,Kem,Xe đã dùng
https://bonbanh.com/xe-bmw-3_series-330i-m-sport-2023-6386410,BMW Series 330i M Sport,BMW,1 Tỷ 699 Triệu,2023,Lắp ráp trong nước,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,17000,5,4,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-hyundai-tucson-1.6-at-turbo-2018-6444303,Hyundai Tucson Turbo,Hyundai,590 Triệu,2018,Lắp ráp trong nước,Số tự động,Crossover,Xăng 1.6 L,FWD - Dẫn động cầu trước,100000,5,5,Đỏ,Kem,Xe đã dùng
https://bonbanh.com/xe-honda-hrv-l-2019-6401580,Honda HRV L,Honda,565 Triệu,2019,Nhập khẩu,Số tự động,Crossover,Xăng 1.8 L,FWD - Dẫn động cầu trước,48000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-kia-morning-van-1.0-at-2010-6464177,Kia Morning Van,Kia,98 Triệu,2010,Nhập khẩu,Số tự động,Van/Minivan,Xăng 1.0 L,FWD - Dẫn động cầu trước,150000,2,5,Bạc,Đen,Xe đã dùng
https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2020-6484562,Ford Ranger Raptor,Ford,885 Triệu,2020,Nhập khẩu,Số tự động,Bán tải / Pickup,Dầu 2.0 L,4WD - Dẫn động 4 bánh,77000,5,4,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-peugeot-5008-1.6-at-2018-6459673,Peugeot,Peugeot,599 Triệu,2018,Lắp ráp trong nước,Số tự động,SUV,Xăng 1.6 L,FWD - Dẫn động cầu trước,90000,7,5,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-ford-everest-titanium-2.0l-4x2-at-2019-6204062,Ford Everest Titanium,Ford,790 Triệu,2019,Nhập khẩu,Số tự động,SUV,Dầu 2.0 L,RFD - Dẫn động cầu sau,0,7,5,Cát,Đen,Xe đã dùng
https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2023-6449185,Hyundai Accent Đặc Biệt,Hyundai,470 Triệu,2023,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.4 L,FWD - Dẫn động cầu trước,26000,5,4,Đỏ,Kem,Xe đã dùng
https://bonbanh.com/xe-chevrolet-colorado-lt-2.5l-4x4-mt-2018-6469883,Chevrolet Colorado LT,Chevrolet,375 Triệu,2018,Nhập khẩu,Số tay,Bán tải / Pickup,Dầu 2.5 L,4WD - Dẫn động 4 bánh,800000,5,4,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-gls-400-4matic-2016-6246923,Mercedes Benz GLS 4Matic,Mercedes,1 Tỷ 590 Triệu,2016,Nhập khẩu,Số tự động,SUV,Xăng 3.0 L,AWD - 4 bánh toàn thời gian,100000,7,5,Nâu,Kem,Xe đã dùng
https://bonbanh.com/xe-landrover-range_rover_velar-r-dynamic-2.0-2019-6387060,LandRover Range Rover Velar R Dynamic,Range Rover,2 Tỷ 390 Triệu,2019,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,63000,5,5,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-honda-city-1.5-at-2014-6425450,Honda City,Honda,290 Triệu,2014,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.5 L,FWD - Dẫn động cầu trước,90000,5,4,Bạc,Đen,Xe đã dùng
https://bonbanh.com/xe-vinfast-lux_a_2.0-premium-2.0-at-2019-6451727,VinFast Lux A Premium,Vinfast,530 Triệu,2019,Lắp ráp trong nước,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,40000,5,4,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-volvo-xc90-t6-inscription-2018-6443684,Volvo XC90 T6 Inscription,Volvo,1 Tỷ 735 Triệu,2018,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,90000,7,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-toyota-venza-2.7-2009-6247448,Toyota Venza,Toyota,495 Triệu,2009,Nhập khẩu,Số tự động,Crossover,Xăng 2.7 L,FWD - Dẫn động cầu trước,90000,5,5,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-bmw-3_series-320i-sport-line-2023-6432441,BMW Series 320i Sport Line,BMW,1 Tỷ 329 Triệu,2023,Lắp ráp trong nước,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,23000,5,4,Xám,Cam,Xe đã dùng
https://bonbanh.com/xe-mazda-cx5-premium-2.0-at-2022-6480679,Mazda CX5 Premium,Mazda,699 Triệu,2022,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,FWD - Dẫn động cầu trước,60000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-kia-carnival-signature-3.5g-2021-6286274,Kia Carnival Signature .5G,Kia,1 Tỷ 180 Triệu,2021,Lắp ráp trong nước,Số tự động,Van/Minivan,Xăng 3.5 L,FWD - Dẫn động cầu trước,50000,7,5,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-bmw-x5-xdrive40i-2019-6345559,BMW X5 xDrive40i,BMW,1 Tỷ 999 Triệu,2019,Nhập khẩu,Số tự động,SUV,Xăng 3.0 L,AWD - 4 bánh toàn thời gian,70000,7,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-lexus-rx-300-2021-6466139,Lexus RX,Lexus,2 Tỷ 850 Triệu,2021,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,47000,5,5,Vàng,Nâu,Xe đã dùng
https://bonbanh.com/xe-lexus-lx-570-2021-6232792,Lexus LX,Lexus,8 Tỷ 300 Triệu,2021,Nhập khẩu,Số tự động,SUV,Xăng 5.7 L,AWD - 4 bánh toàn thời gian,20000,7,5,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-hyundai-santafe-cao-cap-2.5l-htrac-2024-6465004,Hyundai SantaFe Cao cấp HTRAC,Hyundai,1 Tỷ 199 Triệu,2024,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.5 L,AWD - 4 bánh toàn thời gian,0,7,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-g_class-g63-amg-2021-6424593,Mercedes Benz G class G63 AMG,Mercedes,7 Tỷ 590 Triệu,2021,Nhập khẩu,Số tự động,SUV,Xăng 4.0 L,AWD - 4 bánh toàn thời gian,80000,5,5,Trắng,Đỏ,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-200-4matic-2021-6479621,Mercedes Benz GLC 4Matic,Mercedes,1 Tỷ 399 Triệu,2021,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,69000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-toyota-land_cruiser-4.6-v8-2020-6484547,Toyota Land Cruiser V8,Toyota,4 Tỷ 100 Triệu,2020,Nhập khẩu,Số tự động,SUV,Xăng 4.6 L,AWD - 4 bánh toàn thời gian,210000,8,5,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-toyota-corolla_altis-1.8g-at-2014-6347552,Toyota Corolla altis .8G,Toyota,430 Triệu,2014,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.8 L,FWD - Dẫn động cầu trước,129000,5,4,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-s_class-s450l-2018-6284539,Mercedes Benz S class S450L,Mercedes,1 Tỷ 900 Triệu,2018,Lắp ráp trong nước,Số tự động,Sedan,Xăng 3.0 L,RFD - Dẫn động cầu sau,59000,5,4,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-hyundai-tucson-2.0-ath-2019-6452737,Hyundai Tucson ATH,Hyundai,635 Triệu,2019,Lắp ráp trong nước,Số tự động,Crossover,Xăng 2.0 L,FWD - Dẫn động cầu trước,80000,5,5,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-toyota-fortuner-2.7v-4x2-at-trd-2019-6474494,Toyota Fortuner .7V TRD,Toyota,765 Triệu,2019,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.7 L,RFD - Dẫn động cầu sau,86000,7,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-chevrolet-trailblazer-ltz-2.5l-vgt-4x4-at-2018-6423180,Chevrolet Trailblazer LTZ VGT,Chevrolet,580 Triệu,2018,Nhập khẩu,Số tự động,SUV,Dầu 2.5 L,AWD - 4 bánh toàn thời gian,90000,7,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-toyota-prado-vx-2.7l-2022-5951679,Toyota Prado VX,Toyota,2 Tỷ 989 Triệu,2022,Nhập khẩu,Số tự động,SUV,Xăng 2.7 L,4WD - Dẫn động 4 bánh,69500,7,5,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-toyota-fortuner-2.4l-4x2-at-2022-6442509,Toyota Fortuner,Toyota,899 Triệu,2022,Lắp ráp trong nước,Số tự động,SUV,Dầu 2.4 L,RFD - Dẫn động cầu sau,70000,7,5,Xám,Đen,Xe đã dùng
https://bonbanh.com/xe-hyundai-santafe-cao-cap-2.2l-htrac-2024-6475772,Hyundai SantaFe Cao cấp HTRAC,Hyundai,1 Tỷ 310 Triệu,2024,Lắp ráp trong nước,Số tự động,SUV,Dầu 2.2 L,AWD - 4 bánh toàn thời gian,20000,7,5,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-suzuki-xl7-1.5-at-2020-6444658,Suzuki XL7,Suzuki,402 Triệu,2020,Nhập khẩu,Số tự động,SUV,Xăng 1.5 L,FWD - Dẫn động cầu trước,7,7,5,Nâu,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-c_class-c200-2016-6435307,Mercedes Benz C class C200,Mercedes,620 Triệu,2016,Lắp ráp trong nước,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,128000,5,4,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-honda-crv-l-2018-6483113,Honda CRV L,Honda,620 Triệu,2018,Nhập khẩu,Số tự động,SUV,Xăng 1.5 L,FWD - Dẫn động cầu trước,100000,7,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-ford-ecosport-titanium-1.5l-at-2016-6433687,Ford EcoSport Titanium,Ford,306 Triệu,2016,Lắp ráp trong nước,Số tự động,SUV,Xăng 1.5 L,FWD - Dẫn động cầu trước,100000,5,5,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-peugeot-5008-gt-1.6-at-2024-6477165,Peugeot GT,Peugeot,965 Triệu,2024,Lắp ráp trong nước,Số tự động,SUV,Xăng 1.6 L,FWD - Dẫn động cầu trước,10000,7,5,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-bmw-x4-xdrive20i-m-sport-2020-6440048,BMW X4 xDrive20i M Sport,BMW,1 Tỷ 790 Triệu,2020,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,63000,5,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-vinfast-vf5-s-2024-6446893,VinFast VF5 S,Vinfast,425 Triệu,2024,Lắp ráp trong nước,Số tự động,SUV,Điện,FWD - Dẫn động cầu trước,30000,5,5,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-kia-soul-4u-1.6-at-2009-6484541,Kia Soul 4U,Kia,239 Triệu,2009,Nhập khẩu,Số tự động,SUV,Xăng 1.6 L,FWD - Dẫn động cầu trước,90000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-audi-a5-sportback-2.0-2015-6370985,Audi A5 Sportback,Audi,615 Triệu,2015,Nhập khẩu,Số tự động,Sedan,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,75000,5,4,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2019-6295103,Hyundai i10 Grand,Hyundai,315 Triệu,2019,Lắp ráp trong nước,Số tự động,Hatchback,Xăng 1.25 L,FWD - Dẫn động cầu trước,60000,5,5,Trắng,Nhiều màu,Xe đã dùng
https://bonbanh.com/xe-peugeot-5008-1.6-at-2018-6362126,Peugeot,Peugeot,609 Triệu,2018,Lắp ráp trong nước,Số tự động,SUV,Xăng 1.6 L,FWD - Dẫn động cầu trước,80000,7,5,Trắng,Màu khác,Xe đã dùng
https://bonbanh.com/xe-kia-cerato-1.6-at-luxury-2020-6450980,Kia Cerato Luxury,Kia,440 Triệu,2020,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.6 L,FWD - Dẫn động cầu trước,65836,5,4,Đỏ,Kem,Xe đã dùng
https://bonbanh.com/xe-lexus-lx-570-super-sport-2018-6260026,Lexus LX Super Sport,Lexus,6 Tỷ 480 Triệu,2018,Nhập khẩu,Số tự động,SUV,Xăng 5.7 L,AWD - 4 bánh toàn thời gian,8,4,5,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-toyota-fortuner-2.5g-2016-6352264,Toyota Fortuner .5G,Toyota,539 Triệu,2016,Lắp ráp trong nước,Số tay,SUV,Dầu 2.5 L,RFD - Dẫn động cầu sau,140000,7,5,Đen,Ghi,Xe đã dùng
https://bonbanh.com/xe-suzuki-jimny-1.5l-4x4-at-2024-6317484,Suzuki Jimny,Suzuki,710 Triệu,2024,Nhập khẩu,Số tự động,SUV,Xăng 1.5 L,4WD - Dẫn động 4 bánh,70000,4,5,Xanh,Đen,Xe đã dùng
https://bonbanh.com/xe-mitsubishi-xpander-premium-1.5-at-2023-6476508,Mitsubishi Xpander Premium,Mitsubishi,560 Triệu,2023,Nhập khẩu,Số tự động,SUV,Xăng 1.5 L,FWD - Dẫn động cầu trước,40000,7,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-suzuki-ertiga-sport-1.5-at-2021-6476806,Suzuki Ertiga Sport,Suzuki,393 Triệu,2021,Nhập khẩu,Số tự động,SUV,Xăng 1.5 L,FWD - Dẫn động cầu trước,81000,7,5,Bạc,Đen,Xe đã dùng
https://bonbanh.com/xe-mitsubishi-xpander-premium-1.5-at-2023-6448585,Mitsubishi Xpander Premium,Mitsubishi,495 Triệu,2023,Nhập khẩu,Số tự động,SUV,Xăng 1.5 L,FWD - Dẫn động cầu trước,0,7,5,Bạc,Đen,Xe đã dùng
https://bonbanh.com/xe-hyundai-accent-1.4-at-dac-biet-2021-6452751,Hyundai Accent Đặc Biệt,Hyundai,435 Triệu,2021,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.4 L,FWD - Dẫn động cầu trước,32000,5,4,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-bmw-x5-xdrive40i-m-sport-2022-6418019,BMW X5 xDrive40i M Sport,BMW,2 Tỷ 899 Triệu,2022,Lắp ráp trong nước,Số tự động,SUV,Xăng 3.0 L,AWD - 4 bánh toàn thời gian,40000,5,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-250-4matic-2018-6380927,Mercedes Benz GLC 4Matic,Mercedes,969 Triệu,2018,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,53000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-vinfast-vf5-plus-2025-6483234,VinFast VF5 Plus,Vinfast,455 Triệu,2025,Lắp ráp trong nước,Số tự động,SUV,Điện,FWD - Dẫn động cầu trước,9000,5,5,Xám,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-coupe-2022-6428764,Mercedes Benz GLC 4Matic Coupe,Mercedes,2 Tỷ 380 Triệu,2022,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,30000,5,5,Đen,Cam,Xe đã dùng
https://bonbanh.com/xe-lexus-lx-570-2018-6387073,Lexus LX,Lexus,6 Tỷ 299 Triệu,2018,Nhập khẩu,Số tự động,SUV,Xăng 5.7 L,AWD - 4 bánh toàn thời gian,70000,7,5,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-bmw-i8-1.5l-hybrid-2014-6255087,BMW i8 Hybrid,BMW,2 Tỷ 290 Triệu,2014,Nhập khẩu,Số tự động,Coupe,Hybrid 1.5 L,AWD - 4 bánh toàn thời gian,0,4,2,Trắng,Kem,Xe đã dùng
https://bonbanh.com/xe-ford-ranger-wildtrak-2.0l-4x4-at-2020-6484524,Ford Ranger Wildtrak,Ford,655 Triệu,2020,Nhập khẩu,Số tự động,Bán tải / Pickup,Dầu 2.0 L,4WD - Dẫn động 4 bánh,100000,5,4,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-mazda-3-1.5l-luxury-2019-6440299,Mazda Luxury,Mazda,460 Triệu,2019,Lắp ráp trong nước,Số tự động,Sedan,Xăng 1.5 L,FWD - Dẫn động cầu trước,72000,5,4,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-250-4matic-2016-6479606,Mercedes Benz GLC 4Matic,Mercedes,760 Triệu,2016,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,100000,5,5,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-ford-ranger-raptor-2.0l-4x4-at-2020-6299940,Ford Ranger Raptor,Ford,879 Triệu,2020,Nhập khẩu,Số tự động,Bán tải / Pickup,Dầu 2.0 L,4WD - Dẫn động 4 bánh,9200,5,4,Xanh,Đen,Xe đã dùng
https://bonbanh.com/xe-landrover-range_rover-autobiography-lwb-3.0-i6-2020-6311748,LandRover Range Rover Autobiography LWB I6,Range Rover,6 Tỷ 250 Triệu,2020,Nhập khẩu,Số tự động,SUV,Xăng 3.0 L,AWD - 4 bánh toàn thời gian,0,5,5,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-ford-territory-titanium-x-1.5-at-2024-6477299,Ford Territory Titanium X,Ford,790 Triệu,2024,Lắp ráp trong nước,Số tự động,SUV,Xăng 1.5 L,FWD - Dẫn động cầu trước,28000,5,5,Nâu,Nhiều màu,Xe đã dùng
https://bonbanh.com/xe-mitsubishi-outlander_sport-2.0-cvt-premium-2015-6352783,Mitsubishi Outlander Sport Premium,Mitsubishi,429 Triệu,2015,Nhập khẩu,Số tự động,SUV,Xăng 2.0 L,FWD - Dẫn động cầu trước,140000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-s_class-s450l-luxury-2017-6339562,Mercedes Benz S class S450L Luxury,Mercedes,1 Tỷ 890 Triệu,2017,Lắp ráp trong nước,Số tự động,Sedan,Xăng 3.0 L,RFD - Dẫn động cầu sau,0,5,4,Đen,Kem,Xe đã dùng
https://bonbanh.com/xe-toyota-innova-cross-hev-2.0-cvt-2024-6354102,Toyota Innova Cross HEV,Toyota,999 Triệu,2024,Nhập khẩu,Số tự động,Crossover,Hybrid 2.0 L,FWD - Dẫn động cầu trước,5000,7,5,Xanh,Nhiều màu,Xe đã dùng
https://bonbanh.com/xe-vinfast-vf9-plus-2025-6482376,VinFast VF9 Plus,Vinfast,1 Tỷ 345 Triệu,2025,Lắp ráp trong nước,Số tự động,SUV,Điện 0.2 L,AWD - 4 bánh toàn thời gian,55,6,5,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-vinfast-vf-e34-at-2022-6386627,VinFast VF e34,Vinfast,430 Triệu,2022,Lắp ráp trong nước,Số tự động,Crossover,Điện 0.1 L,FWD - Dẫn động cầu trước,40000,5,5,Xanh,-,Xe đã dùng
https://bonbanh.com/xe-toyota-camry-2.5q-2019-6471946,Toyota Camry .5Q,Toyota,820 Triệu,2019,Nhập khẩu,Số tự động,Sedan,Xăng 2.5 L,FWD - Dẫn động cầu trước,138000,5,4,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-hyundai-santafe-2.2l-2021-6456587,Hyundai SantaFe,Hyundai,820 Triệu,2021,Lắp ráp trong nước,Số tự động,SUV,Dầu 2.2 L,FWD - Dẫn động cầu trước,76000,7,5,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-cla_class-cla-200-2016-6473432,Mercedes Benz CLA class CLA,Mercedes,555 Triệu,2016,Nhập khẩu,Số tự động,Sedan,Xăng 1.6 L,FWD - Dẫn động cầu trước,71000,5,4,Đỏ,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-s_class-s550-2007-6484499,Mercedes Benz S class S550,Mercedes,358 Triệu,2007,Nhập khẩu,Số tự động,Sedan,Xăng 5.5 L,RFD - Dẫn động cầu sau,0,5,4,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-kia-sonet-luxury-1.5-at-2023-6462849,Kia Sonet Luxury,Kia,530 Triệu,2023,Lắp ráp trong nước,Số tự động,Crossover,Xăng 1.5 L,FWD - Dẫn động cầu trước,40000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2016-6476012,Ford Ranger XLS,Ford,385 Triệu,2016,Nhập khẩu,Số tự động,Bán tải / Pickup,Dầu 2.2 L,RFD - Dẫn động cầu sau,0,5,4,Xanh,Nhiều màu,Xe đã dùng
https://bonbanh.com/xe-ford-territory-titanium-x-1.5-at-2024-6465314,Ford Territory Titanium X,Ford,820 Triệu,2024,Lắp ráp trong nước,Số tự động,SUV,Xăng 1.5 L,FWD - Dẫn động cầu trước,23000,5,5,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-lexus-lx-570-2010-6432379,Lexus LX,Lexus,1 Tỷ 699 Triệu,2010,Nhập khẩu,Số tự động,SUV,Xăng 5.7 L,AWD - 4 bánh toàn thời gian,18000,7,5,Trắng,Ghi,Xe đã dùng
https://bonbanh.com/xe-hyundai-i10-grand-1.2-at-2019-6278263,Hyundai i10 Grand,Hyundai,315 Triệu,2019,Lắp ráp trong nước,Số tự động,Hatchback,Xăng 1.25 L,FWD - Dẫn động cầu trước,80000,5,5,Đỏ,Nhiều màu,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-gls-450-4matic-2021-6448557,Mercedes Benz GLS 4Matic,Mercedes,3 Tỷ 650 Triệu,2021,Nhập khẩu,Số tự động,SUV,Xăng 3.0 L,AWD - 4 bánh toàn thời gian,66000,7,5,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-mercedes_benz-glc-300-4matic-2023-5955162,Mercedes Benz GLC 4Matic,Mercedes,2 Tỷ 500 Triệu,2023,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.0 L,AWD - 4 bánh toàn thời gian,34000,5,5,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-vinfast-lux_a_2.0-tieu-chuan-2022-6384640,VinFast Lux A Tiêu chuẩn,Vinfast,555 Triệu,2022,Lắp ráp trong nước,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,70000,5,4,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-bmw-3_series-320i-2015-6202689,BMW Series 320i,BMW,539 Triệu,2015,Nhập khẩu,Số tự động,Sedan,Xăng 2.0 L,RFD - Dẫn động cầu sau,77000,5,4,Trắng,Đen,Xe đã dùng
https://bonbanh.com/xe-kia-sonet-premium-1.5-at-2022-6414550,Kia Sonet Premium,Kia,535 Triệu,2022,Lắp ráp trong nước,Số tự động,Crossover,Xăng 1.5 L,FWD - Dẫn động cầu trước,38000,5,5,Xanh,Đen,Xe đã dùng
https://bonbanh.com/xe-lexus-lm-500h-2025-6414812,Lexus LM 500h,Lexus,9 Tỷ 285 Triệu,2025,Nhập khẩu,Số tự động,Van/Minivan,Hybrid 2.4 L,AWD - 4 bánh toàn thời gian,2000,6,5,Đen,Đen,Xe đã dùng
https://bonbanh.com/xe-bmw-4_series-430i-convertible-m-sport-2023-6421448,BMW Series 430i Convertible M Sport,BMW,2 Tỷ 779 Triệu,2023,Nhập khẩu,Số tự động,Convertible/Cabriolet,Xăng 2.0 L,RFD - Dẫn động cầu sau,3250,4,2,Trắng,Nâu,Xe đã dùng
https://bonbanh.com/xe-daihatsu-terios-1.3-4x4-mt-2002-6382649,Daihatsu Terios,Daihatsu,122 Triệu,2002,Lắp ráp trong nước,Số tay,SUV,Xăng 1.3 L,4WD - Dẫn động 4 bánh,0,5,5,Xanh,Kem,Xe đã dùng
https://bonbanh.com/xe-hyundai-santafe-tieu-chuan-2.5l-2022-6442406,Hyundai SantaFe Tiêu chuẩn,Hyundai,895 Triệu,2022,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.5 L,FWD - Dẫn động cầu trước,40000,7,5,Đen,Nâu,Xe đã dùng
https://bonbanh.com/xe-hyundai-kona-1.6-turbo-2020-6378414,Hyundai Kona Turbo,Hyundai,499 Triệu,2020,Lắp ráp trong nước,Số tự động,Crossover,Xăng 1.6 L,FWD - Dẫn động cầu trước,58000,5,5,Trắng,Ghi,Xe đã dùng
https://bonbanh.com/xe-toyota-yaris-1.5g-2019-6435926,Toyota Yaris .5G,Toyota,455 Triệu,2019,Nhập khẩu,Số tự động,Hatchback,Xăng 1.5 L,FWD - Dẫn động cầu trước,66000,5,5,Đỏ,Kem,Xe đã dùng
https://bonbanh.com/xe-hyundai-santafe-cao-cap-2.5l-htrac-2024-6425813,Hyundai SantaFe Cao cấp HTRAC,Hyundai,1 Tỷ 179 Triệu,2024,Lắp ráp trong nước,Số tự động,SUV,Xăng 2.5 L,AWD - 4 bánh toàn thời gian,40000,7,5,Trắng,Nâu,Xe đã dùng
